names,pvals_adj,logfoldchanges,scores,pts,pts_rest,cluster_name
AAEL017212,3.9378566048126084e-50,2.146437,15.194981,0.8972972972972973,0.27204826199368,ISC/EB
AAEL027408,4.313876411096381e-50,2.3914702,15.188663,0.7675675675675676,0.11189313415685148,ISC/EB
AAEL003203,6.292622351442924e-50,1.7500571,15.163553,0.9027027027027027,0.2276644642344154,ISC/EB
AAEL007702,7.394750064456328e-50,2.2329876,15.152614,0.8162162162162162,0.16791151967825338,ISC/EB
AAEL018695,1.2126146849467189e-49,3.5053866,15.119741,0.6972972972972973,0.03748922723355358,ISC/EB
AAEL009287,1.5561369909428867e-49,1.9816589,15.102972,0.8162162162162162,0.15010054582016663,ISC/EB
AAEL000486,2.1880034564858106e-49,1.904812,15.080154,0.8594594594594595,0.21344441252513646,ISC/EB
AAEL009483,2.5253107389401334e-49,2.7209466,15.070353,0.7189189189189189,0.06276931916116059,ISC/EB
AAEL009389,2.8788201796165574e-49,2.3781095,15.061363,0.8,0.1397586900316001,ISC/EB
AAEL007197,3.126867435579164e-49,3.9870422,15.055569,0.6918918918918919,0.042803792013789144,ISC/EB
AAEL004434,3.2149841612051037e-49,2.2658482,15.053402,0.8540540540540541,0.22708991669060616,ISC/EB
AAEL008658,3.523588253067873e-49,2.8724031,15.047012,0.7243243243243244,0.06679115196782534,ISC/EB
AAEL005739,4.193255178179546e-49,2.3186398,15.034845,0.7621621621621621,0.1052858374030451,ISC/EB
AAEL009313,4.474454047296182e-49,2.0796008,15.030224,0.9135135135135135,0.32418845159436943,ISC/EB
AAEL003179,4.525007562573595e-49,2.6867692,15.029159,0.745945945945946,0.10198218902614191,ISC/EB
AAEL007881,7.789398796421197e-49,2.8853667,14.9924965,0.7189189189189189,0.07569663889686871,ISC/EB
AAEL008341,1.0194335191919163e-48,2.269518,14.9743,0.7945945945945946,0.14507325481183567,ISC/EB
AAEL009026,1.0802640238363264e-48,2.1041963,14.97013,0.7783783783783784,0.12668773340993966,ISC/EB
AAEL013144,1.116807706724008e-48,1.9178056,14.967603,0.8756756756756757,0.23240448147084172,ISC/EB
AAEL027050,1.3476599534090254e-48,2.1274529,14.954786,0.7891891891891892,0.13200229819017523,ISC/EB
AAEL013653,1.5027112879818388e-48,2.8964272,14.947223,0.7027027027027027,0.045820166618787704,ISC/EB
AAEL024283,1.6494228520665433e-48,2.4760232,14.940706,0.7405405405405405,0.0869003160011491,ISC/EB
AAEL019481,1.6992498494308987e-48,2.407538,14.938414,0.745945945945946,0.07828210284401034,ISC/EB
AAEL010977,1.9774341444808996e-48,1.7043532,14.927998,0.9351351351351351,0.49367997701809824,ISC/EB
AAEL001484,2.0443776423429325e-48,2.1447334,14.92547,0.7621621621621621,0.10657856937661592,ISC/EB
AAEL003661,2.7826825124499546e-48,2.2386916,14.904585,0.8162162162162162,0.16604424016087332,ISC/EB
AAEL001852,3.089517370089821e-48,2.114067,14.897292,0.8540540540540541,0.2033898305084746,ISC/EB
AAEL010063,6.353422116061816e-48,2.108332,14.848426,0.772972972972973,0.12912956047112897,ISC/EB
AAEL009101,6.814597232676877e-48,1.8904743,14.843426,0.9351351351351351,0.3010629129560471,ISC/EB
AAEL009275,6.913199694825797e-48,1.7708335,14.842162,0.8594594594594595,0.19850617638609594,ISC/EB
AAEL001102,8.532732185866846e-48,2.5306468,14.827739,0.7567567567567568,0.11864406779661017,ISC/EB
AAEL007019,9.139410552633894e-48,1.6093678,14.822829,0.827027027027027,0.15814421143349613,ISC/EB
AAEL000541,9.261998269427559e-48,2.2695909,14.821638,0.7945945945945946,0.15038781959207123,ISC/EB
AAEL009859,1.6759796218618851e-47,1.9373225,14.781455,0.9027027027027027,0.37618500430910656,ISC/EB
AAEL017419,1.727825717641865e-47,1.7836384,14.779108,0.9297297297297298,0.31298477449008905,ISC/EB
AAEL020016,2.1735117556857166e-47,6.0793724,14.76335,0.6432432432432432,0.007469118069520253,ISC/EB
AAEL000523,2.2727531846866534e-47,3.7569442,14.760046,0.6756756756756757,0.0343292157426027,ISC/EB
AAEL017437,3.054896282124505e-47,1.787068,14.739214,0.8324324324324325,0.1762424590634875,ISC/EB
AAEL009114,3.6382859680884327e-47,2.6619341,14.727012,0.7405405405405405,0.08302212008043666,ISC/EB
AAEL012750,3.6382859680884327e-47,2.54989,14.7268305,0.7081081081081081,0.0686584314852054,ISC/EB
AAEL010359,4.801120893422301e-47,1.9069535,14.707787,0.7837837837837838,0.1374604998563631,ISC/EB
AAEL020205,5.531635708746387e-47,2.239597,14.697912,0.7567567567567568,0.11490950876185005,ISC/EB
AAEL023003,5.913147420809988e-47,2.2213323,14.69311,0.7891891891891892,0.1317150244182706,ISC/EB
AAEL004378,6.962486583127838e-47,2.0782423,14.681756,0.8648648648648649,0.2503590922148808,ISC/EB
AAEL012661,7.468163168140208e-47,2.0592022,14.67672,0.8972972972972973,0.285406492387245,ISC/EB
AAEL011708,8.829620359590828e-47,1.9734783,14.665076,0.8486486486486486,0.20970985349037632,ISC/EB
AAEL012078,1.0286588722941666e-46,2.0757372,14.654426,0.8324324324324325,0.18715886239586327,ISC/EB
AAEL019671,1.2413582369237922e-46,2.239886,14.641375,0.7405405405405405,0.08517667336972135,ISC/EB
AAEL019977,2.147907875521203e-46,2.1127439,14.603773,0.7621621621621621,0.10255673656995117,ISC/EB
AAEL002551,3.6433331251843395e-46,2.0418372,14.567435,0.772972972972973,0.12769319161160586,ISC/EB
AAEL007650,4.42801579501223e-46,1.9765272,14.553824,0.7945945945945946,0.14004596380350473,ISC/EB
AAEL023182,5.392158747253993e-46,2.3835886,14.540069,0.7081081081081081,0.06190749784544671,ISC/EB
AAEL002851,5.68224464243912e-46,1.7440642,14.536206,0.9027027027027027,0.2770755530020109,ISC/EB
AAEL011171,6.186858235133009e-46,3.6859088,14.530105,0.6702702702702703,0.048261993679977015,ISC/EB
AAEL013139,7.187023645519074e-46,1.7059914,14.519563,0.9027027027027027,0.2777937374317725,ISC/EB
AAEL002118,7.712259552873785e-46,2.2432876,14.514454,0.7297297297297297,0.09853490376328641,ISC/EB
AAEL008078,7.905395026306269e-46,2.7333143,14.512216,0.6864864864864865,0.045245619074978455,ISC/EB
AAEL000010,9.036083919711403e-46,1.727605,14.502774,0.9351351351351351,0.47787991956334386,ISC/EB
AAEL003658,1.1627239835499473e-45,3.6026967,14.485192,0.654054054054054,0.026141913243320884,ISC/EB
AAEL019793,1.7071168949893082e-45,2.1449182,14.458512,0.7351351351351352,0.08704395288710141,ISC/EB
AAEL007354,2.145554756983595e-45,2.8913898,14.4425,0.6810810810810811,0.05975294455616202,ISC/EB
AAEL011910,2.254572491984377e-45,4.7430625,14.438818,0.6378378378378379,0.01565642056880207,ISC/EB
AAEL012634,2.3054903667996097e-45,4.7424226,14.437013,0.6432432432432432,0.02355644929617926,ISC/EB
AAEL006820,4.546649182760164e-45,2.0477903,14.389591,0.7837837837837838,0.15081873024992817,ISC/EB
AAEL004572,5.4283502396720655e-45,2.7538977,14.377063,0.6918918918918919,0.054725653547831085,ISC/EB
AAEL002510,7.896348146929778e-45,2.2364163,14.350834,0.7513513513513513,0.11534041941970698,ISC/EB
AAEL004234,8.224573626775118e-45,1.8147033,14.347748,0.7837837837837838,0.15469692617064063,ISC/EB
AAEL001126,8.642600867504593e-45,2.5690293,14.344047,0.7027027027027027,0.08144211433496122,ISC/EB
AAEL011575,1.0001756653287853e-44,3.5257757,14.333649,0.6594594594594595,0.03720195346164895,ISC/EB
AAEL012980,1.4991716944055996e-44,2.2765315,14.305001,0.7081081081081081,0.0891985061763861,ISC/EB
AAEL012029,1.9473673010781892e-44,2.2471735,14.286534,0.7081081081081081,0.08431485205400747,ISC/EB
AAEL011309,2.29657045365541e-44,2.0850337,14.274783,0.8108108108108109,0.20066072967538065,ISC/EB
AAEL012099,3.123636274637155e-44,2.44464,14.253067,0.7243243243243244,0.09867854064923873,ISC/EB
AAEL014847,5.30711046676079e-44,1.8864721,14.2157545,0.7297297297297297,0.09997127262280954,ISC/EB
AAEL007546,5.631089510440291e-44,1.8519281,14.2113495,0.8486486486486486,0.20310255673656996,ISC/EB
AAEL023603,6.679967549474061e-44,1.9964577,14.199129,0.7297297297297297,0.10298764722780811,ISC/EB
AAEL010565,7.179262427218531e-44,3.292097,14.193822,0.6594594594594595,0.05056018385521402,ISC/EB
AAEL008084,8.412581547551562e-44,2.063279,14.182449,0.7297297297297297,0.10586038494685435,ISC/EB
AAEL014510,9.58671983035365e-44,3.9074554,14.173026,0.6432432432432432,0.026860097673082447,ISC/EB
AAEL014717,1.0957640733440282e-43,2.2412617,14.163386,0.6918918918918919,0.06880206837115771,ISC/EB
AAEL008257,1.1763329164106201e-43,1.7390729,14.157953,0.8540540540540541,0.21430623384085032,ISC/EB
AAEL012746,1.1763329164106201e-43,1.7823378,14.157899,0.7783783783783784,0.1509623671358805,ISC/EB
AAEL001906,1.1842653784897432e-43,2.2346187,14.157177,0.7189189189189189,0.09436943407066935,ISC/EB
AAEL004419,1.2033392189640478e-43,2.4846992,14.155805,0.7027027027027027,0.09422579718471703,ISC/EB
AAEL014943,1.2445889003989435e-43,1.8871489,14.153188,0.8486486486486486,0.21215168055156564,ISC/EB
AAEL003835,1.2556005528077788e-43,2.005962,14.152321,0.7675675675675676,0.14564780235564492,ISC/EB
AAEL003161,1.3632107423326685e-43,1.8380513,14.146292,0.7567567567567568,0.13343866704969837,ISC/EB
AAEL011116,1.6187659850926776e-43,1.6527938,14.13371,0.8864864864864865,0.2517954610744039,ISC/EB
AAEL002160,1.8827784055779137e-43,1.9067732,14.122825,0.8432432432432433,0.22335535765584602,ISC/EB
AAEL013404,2.2110227599491065e-43,3.3613691,14.111254,0.6432432432432432,0.028871014076414823,ISC/EB
AAEL011985,3.071849186300069e-43,1.687434,14.087805,0.8324324324324325,0.214162596954898,ISC/EB
AAEL013875,3.80039826007302e-43,1.79169,14.07228,0.9459459459459459,0.3608158575122091,ISC/EB
AAEL009320,4.433349294373074e-43,2.1206458,14.061142,0.7297297297297297,0.11103131284113761,ISC/EB
AAEL008356,4.520927556950072e-43,2.721308,14.059518,0.6594594594594595,0.042803792013789144,ISC/EB
AAEL005165,5.234424853124274e-43,1.6153723,14.048903,0.9567567567567568,0.39500143636885954,ISC/EB
AAEL000950,6.0924141259285995e-43,2.341748,14.0379095,0.7081081081081081,0.0995403619649526,ISC/EB
AAEL000175,6.135703015753656e-43,1.5634942,14.037169,0.7891891891891892,0.16029876472278082,ISC/EB
AAEL007439,7.582568567435717e-43,1.7701566,14.021916,0.8432432432432433,0.20669347888537776,ISC/EB
AAEL001832,8.963291161761156e-43,4.8628163,14.009804,0.6216216216216216,0.016805515656420567,ISC/EB
AAEL020093,1.0341455866958041e-42,6.160149,13.999406,0.6108108108108108,0.008187302499281816,ISC/EB
AAEL013527,1.0452202949342148e-42,1.9276522,13.998413,0.7621621621621621,0.13114047687446137,ISC/EB
AAEL003976,1.2890285477454713e-42,2.456834,13.983268,0.6756756756756757,0.06679115196782534,ISC/EB
AAEL006642,1.3319124788172389e-42,1.7903832,13.980704,0.918918918918919,0.3691467968974433,ISC/EB
AAEL006115,1.6153659191409812e-42,1.8253405,13.966732,0.8540540540540541,0.22278081011203676,ISC/EB
AAEL010467,1.6581135637403432e-42,2.0023596,13.964639,0.7135135135135136,0.09997127262280954,ISC/EB
AAEL001245,1.7832051925256672e-42,2.7123194,13.959223,0.6702702702702703,0.054725653547831085,ISC/EB
AAEL002886,2.0979912124923174e-42,1.6625099,13.947399,0.8540540540540541,0.23958632576845734,ISC/EB
AAEL019986,2.1903082465716557e-42,2.8044958,13.944096,0.6648648648648648,0.05185291582878483,ISC/EB
AAEL009422,2.875222983835504e-42,1.5499644,13.9244375,0.8702702702702703,0.24863544958345304,ISC/EB
AAEL006520,3.756753373234998e-42,2.076591,13.9050865,0.7243243243243244,0.1190749784544671,ISC/EB
AAEL010148,3.7979931233909423e-42,3.6576076,13.904076,0.6378378378378379,0.03863832232117208,ISC/EB
AAEL017280,4.6824719286398824e-42,2.806419,13.888858,0.6648648648648648,0.052571100258546395,ISC/EB
AAEL024618,5.6126073268673764e-42,2.5304284,13.875644,0.6756756756756757,0.06305659293306522,ISC/EB
AAEL019499,5.6656610565735044e-42,3.0406983,13.874742,0.6594594594594595,0.05185291582878483,ISC/EB
AAEL015238,6.093772957597386e-42,1.6621176,13.86929,0.7783783783783784,0.15943694340706693,ISC/EB
AAEL005400,6.470556242873619e-42,1.9185779,13.864759,0.7135135135135136,0.08862395863257684,ISC/EB
AAEL002337,9.119981094059294e-42,1.9726458,13.839884,0.7297297297297297,0.11692042516518242,ISC/EB
AAEL024849,1.153339679444686e-41,2.666151,13.822771,0.6648648648648648,0.05458201666187877,ISC/EB
AAEL019833,1.41885768727196e-41,2.712037,13.807626,0.6702702702702703,0.05960930767020971,ISC/EB
AAEL010340,2.0287680030902755e-41,1.855182,13.781613,0.7567567567567568,0.14033323757540936,ISC/EB
AAEL027357,2.821820236873005e-41,1.6515946,13.75755,0.772972972972973,0.15297328353921286,ISC/EB
AAEL004288,3.6801747973552027e-41,1.7467036,13.738109,0.7405405405405405,0.12841137604136743,ISC/EB
AAEL019824,4.716155039414317e-41,2.866254,13.7199135,0.6486486486486487,0.04711289859235852,ISC/EB
AAEL019669,4.865973202442571e-41,1.6769047,13.717422,0.8648648648648649,0.2562482045389256,ISC/EB
AAEL005213,5.510200113943843e-41,1.6229626,13.708179,0.8324324324324325,0.21315713875323183,ISC/EB
AAEL019611,5.877833475110237e-41,3.5284326,13.70327,0.6216216216216216,0.030020109164033325,ISC/EB
AAEL019826,6.329408304101828e-41,2.3108907,13.697674,0.6756756756756757,0.07052571100258546,ISC/EB
AAEL008543,7.379432452711336e-41,1.5588056,13.686301,0.7513513513513513,0.12438954323470267,ISC/EB
AAEL011293,9.038062303109352e-41,2.7099276,13.671336,0.6756756756756757,0.07411663315139327,ISC/EB
AAEL009637,1.100967941177984e-40,1.4172539,13.656751,0.7945945945945946,0.1713588049411089,ISC/EB
AAEL028178,1.3057647967488875e-40,1.6902606,13.64388,0.8594594594594595,0.22622809537489227,ISC/EB
AAEL000758,1.6739526691442253e-40,1.8441484,13.62554,0.6918918918918919,0.08747486354495834,ISC/EB
AAEL027910,1.9530624043406164e-40,1.9475324,13.6140585,0.6918918918918919,0.0949439816144786,ISC/EB
AAEL013950,2.386038610430612e-40,2.2605808,13.598986,0.6864864864864865,0.08905486929043378,ISC/EB
AAEL001937,2.853302736053398e-40,2.6997638,13.5854645,0.6702702702702703,0.07584027578282103,ISC/EB
AAEL018161,3.2053645353809133e-40,1.8295803,13.576728,0.7621621621621621,0.14105142200517093,ISC/EB
AAEL008921,3.4233552397886092e-40,1.6679684,13.5716915,0.8162162162162162,0.1897443263430049,ISC/EB
AAEL000679,3.442897484131547e-40,1.4765391,13.571059,0.8054054054054054,0.1841424877908647,ISC/EB
AAEL003014,5.030399564117285e-40,2.181775,13.543026,0.6756756756756757,0.0696638896868716,ISC/EB
AAEL027982,5.9760239019542775e-40,1.9098207,13.530155,0.7297297297297297,0.12640045963803503,ISC/EB
AAEL025134,7.107011217338844e-40,1.5853527,13.517194,0.7189189189189189,0.10298764722780811,ISC/EB
AAEL001605,7.89010969600186e-40,2.2083035,13.509287,0.6594594594594595,0.06837115771330078,ISC/EB
AAEL003006,8.258678010190407e-40,1.8364558,13.5057125,0.7189189189189189,0.11692042516518242,ISC/EB
AAEL023523,9.86944304341467e-40,1.9058356,13.4923725,0.7135135135135136,0.11591496696351623,ISC/EB
AAEL001044,1.1273262696768835e-39,1.9840276,13.482354,0.6972972972972973,0.1064349324906636,ISC/EB
AAEL023547,1.3633662870089259e-39,3.5355859,13.468111,0.6216216216216216,0.03590922148807814,ISC/EB
AAEL009430,1.3927809411261735e-39,2.3598099,13.466324,0.6756756756756757,0.07483481758115484,ISC/EB
AAEL022104,2.6654595491148576e-39,1.5686289,13.418091,0.6972972972972973,0.09752944556162023,ISC/EB
AAEL006847,3.0239830843643354e-39,2.6506014,13.408524,0.6486486486486487,0.06779661016949153,ISC/EB
AAEL008248,3.578712191354339e-39,1.735695,13.395815,0.8,0.21703533467394426,ISC/EB
AAEL000516,5.535961579916281e-39,1.8454165,13.363177,0.7243243243243244,0.1212295317437518,ISC/EB
AAEL023512,5.8257822258889576e-39,2.1383803,13.35917,0.6594594594594595,0.06578569376615916,ISC/EB
AAEL004107,8.250510915202412e-39,2.5721045,13.333032,0.6594594594594595,0.07742028152829647,ISC/EB
AAEL022535,8.991484749544635e-39,2.0134287,13.3264065,0.6756756756756757,0.08273484630853203,ISC/EB
AAEL007556,1.001420133953417e-38,2.0843763,13.318157,0.6756756756756757,0.09293306521114622,ISC/EB
AAEL009387,1.0049351278380911e-38,1.4707078,13.317688,0.7243243243243244,0.11749497270899167,ISC/EB
AAEL001795,1.1801332797452981e-38,2.176256,13.305305,0.6756756756756757,0.0869003160011491,ISC/EB
AAEL007883,1.1801332797452981e-38,1.4433894,13.305268,0.8378378378378378,0.21947716173513357,ISC/EB
AAEL001216,1.3106927506700811e-38,1.8003743,13.297217,0.7189189189189189,0.12970410801493823,ISC/EB
AAEL010403,1.3634810996604812e-38,1.7099973,13.294058,0.7027027027027027,0.1108876759551853,ISC/EB
AAEL001623,1.738523609845431e-38,1.7418709,13.275663,0.8432432432432433,0.24174087905774203,ISC/EB
AAEL007518,2.0487495355211123e-38,3.2917628,13.263154,0.6108108108108108,0.0354783108302212,ISC/EB
AAEL001769,2.0758921772343847e-38,2.2622137,13.261962,0.6648648648648648,0.08503303648376903,ISC/EB
AAEL001549,2.5431131694773686e-38,2.3245037,13.246529,0.6594594594594595,0.07110025854639472,ISC/EB
AAEL019733,2.7331241333910376e-38,4.6050177,13.240914,0.5945945945945946,0.021258259120942258,ISC/EB
AAEL012681,3.056031883936733e-38,1.5543882,13.232322,0.8594594594594595,0.2767882792301063,ISC/EB
AAEL012925,3.182450280098888e-38,2.5895998,13.229073,0.6216216216216216,0.04179833381212295,ISC/EB
AAEL002761,3.209151050333567e-38,1.036913,13.228242,0.7945945945945946,0.17868428612467682,ISC/EB
AAEL008073,5.671049062088257e-38,1.2830429,13.185171,0.8540540540540541,0.23958632576845734,ISC/EB
AAEL029102,6.10311372885525e-38,3.2031024,13.17943,0.6324324324324324,0.06377477736282677,ISC/EB
AAEL008672,6.271617725242507e-38,1.7274369,13.177174,0.6972972972972973,0.10614765871875897,ISC/EB
AAEL001798,6.516084763375038e-38,1.5942323,13.174088,0.7297297297297297,0.12769319161160586,ISC/EB
AAEL003352,6.747439198866212e-38,1.6376936,13.171253,0.8054054054054054,0.19807526572823902,ISC/EB
AAEL006035,7.082859536673382e-38,1.8742853,13.16739,0.6648648648648648,0.07181844297615628,ISC/EB
AAEL013074,9.197997481806068e-38,1.6196271,13.147443,0.7135135135135136,0.12280953748922724,ISC/EB
AAEL018350,1.0455248681404119e-37,2.5992837,13.13755,0.6324324324324324,0.05702384372306808,ISC/EB
AAEL003415,1.1829585513252996e-37,2.420136,13.128001,0.6378378378378379,0.06334386670496983,ISC/EB
AAEL010159,1.436765466876406e-37,1.3837557,13.113072,0.7297297297297297,0.13573685722493536,ISC/EB
AAEL001356,1.5093395770295411e-37,1.5402219,13.109138,0.7405405405405405,0.15254237288135594,ISC/EB
AAEL005736,1.5984443889285264e-37,2.7264173,13.1045885,0.6108108108108108,0.03806377477736283,ISC/EB
AAEL013620,1.6518183092894424e-37,1.900175,13.101899,0.6756756756756757,0.09767308244757254,ISC/EB
AAEL017082,2.1711001263103943e-37,2.4353645,13.080941,0.6270270270270271,0.060471128985923585,ISC/EB
AAEL004445,2.233915545998236e-37,2.2436845,13.078576,0.6486486486486487,0.07856937661591497,ISC/EB
AAEL026085,2.2424889337106556e-37,3.4266922,13.078089,0.6162162162162163,0.04955472565354783,ISC/EB
AAEL009291,2.2937309245704892e-37,2.806209,13.076176,0.6378378378378379,0.07009480034472852,ISC/EB
AAEL013407,2.391695268018911e-37,1.5170572,13.0728,0.7891891891891892,0.1898879632289572,ISC/EB
AAEL019939,2.4434532512003495e-37,2.331815,13.070976,0.6594594594594595,0.08086756679115197,ISC/EB
AAEL012233,2.505240271737756e-37,1.5668484,13.068882,0.7081081081081081,0.10787130135018673,ISC/EB
AAEL019724,2.916071333992762e-37,2.93559,13.057131,0.6162162162162163,0.04725653547831083,ISC/EB
AAEL020264,3.0694617887792716e-37,2.71737,13.053033,0.6216216216216216,0.04668198793450158,ISC/EB
AAEL005931,3.408570342053101e-37,2.1130986,13.044856,0.6702702702702703,0.09408216029876472,ISC/EB
AAEL007363,3.4120633357034096e-37,4.9115067,13.044585,0.5783783783783784,0.01852915828784832,ISC/EB
AAEL013729,3.702805931208352e-37,1.8399073,13.038158,0.654054054054054,0.06822752082734847,ISC/EB
AAEL014272,3.7383632577924853e-37,1.5580546,13.037238,0.7351351351351352,0.1407641482332663,ISC/EB
AAEL002501,5.487609892216121e-37,1.6775868,13.007742,0.7081081081081081,0.13128411376041368,ISC/EB
AAEL027786,5.53237692620908e-37,2.3144152,13.006929,0.6324324324324324,0.06190749784544671,ISC/EB
AAEL025993,5.690622964239501e-37,1.8872552,13.004582,0.6810810810810811,0.10715311692042516,ISC/EB
AAEL019604,5.738457794963993e-37,2.5735872,13.003753,0.6108108108108108,0.04108014938236139,ISC/EB
AAEL012751,6.490055214717405e-37,1.7900714,12.994149,0.6486486486486487,0.06607296753806377,ISC/EB
AAEL005832,7.315279797407141e-37,1.2950321,12.984798,0.7837837837837838,0.16676242459063487,ISC/EB
AAEL010765,9.25334503075854e-37,1.4795076,12.966602,0.8594594594594595,0.267451881643206,ISC/EB
AAEL012347,1.0496302770955373e-36,3.4913921,12.956746,0.6,0.03863832232117208,ISC/EB
AAEL010486,1.195843849805312e-36,1.8921877,12.946547,0.6486486486486487,0.07828210284401034,ISC/EB
AAEL007392,1.2158444214770002e-36,1.4552388,12.945085,0.8,0.1933352484918127,ISC/EB
AAEL003193,1.6944945688152004e-36,1.7123451,12.919379,0.7189189189189189,0.13760413674231542,ISC/EB
AAEL000752,1.8522672611607827e-36,1.9502386,12.912339,0.6432432432432432,0.07900028727377191,ISC/EB
AAEL002335,2.5733050031159062e-36,4.1588383,12.886814,0.5783783783783784,0.02212008043665613,ISC/EB
AAEL013279,2.615566858721851e-36,1.4906584,12.88537,0.8378378378378378,0.2515081873024993,ISC/EB
AAEL000370,2.6797644488401838e-36,3.0245962,12.883312,0.6,0.04151106004021833,ISC/EB
AAEL002165,3.0687922099722656e-36,2.6046245,12.872662,0.6216216216216216,0.05960930767020971,ISC/EB
AAEL002375,4.0272350507032095e-36,2.0877593,12.851469,0.6486486486486487,0.0835966676242459,ISC/EB
AAEL025268,4.1509739564478165e-36,2.270602,12.848942,0.6432432432432432,0.07224935363401322,ISC/EB
AAEL000079,4.950949996753999e-36,2.646536,12.8351145,0.6,0.03605285837403045,ISC/EB
AAEL006180,5.524872842975897e-36,5.307087,12.826431,0.5621621621621622,0.009623671358804941,ISC/EB
AAEL003634,5.816324477939284e-36,1.6874171,12.822262,0.6810810810810811,0.10729675380637747,ISC/EB
AAEL008738,6.50503648792346e-36,1.3427943,12.813398,0.8,0.20496983625395002,ISC/EB
AAEL015575,6.620753044811384e-36,1.7171966,12.811846,0.7027027027027027,0.12884228669922437,ISC/EB
AAEL019579,8.199526434075596e-36,3.1894426,12.795058,0.5945945945945946,0.03648376903188739,ISC/EB
AAEL001569,1.1853410029536882e-35,1.6903151,12.7662115,0.6756756756756757,0.10672220626256823,ISC/EB
AAEL014863,1.236081388716955e-35,2.3283393,12.762764,0.6216216216216216,0.05903476012640046,ISC/EB
AAEL023902,1.4312694087624595e-35,1.7041421,12.751157,0.6594594594594595,0.08144211433496122,ISC/EB
AAEL023022,1.4600074130347508e-35,2.74118,12.749423,0.6,0.0469692617064062,ISC/EB
AAEL014913,1.6716473566060028e-35,1.4384224,12.738683,0.8,0.2128698649813272,ISC/EB
AAEL007682,1.7715283660073624e-35,2.419425,12.733972,0.6162162162162163,0.05185291582878483,ISC/EB
AAEL017290,1.8133533393666487e-35,1.3541857,12.731968,0.8108108108108109,0.20640620511347313,ISC/EB
AAEL000186,1.988991774410054e-35,1.9647415,12.724566,0.654054054054054,0.09063487503590922,ISC/EB
AAEL002887,2.051518125301207e-35,1.7471076,12.721967,0.6594594594594595,0.09063487503590922,ISC/EB
AAEL002539,2.1277711284005563e-35,1.8087635,12.718934,0.7081081081081081,0.13085320310255674,ISC/EB
AAEL003151,2.2793613072611383e-35,2.154886,12.713374,0.6324324324324324,0.07612754955472566,ISC/EB
AAEL011099,2.578945455127397e-35,1.700376,12.703536,0.7081081081081081,0.14435507038207412,ISC/EB
AAEL013207,2.6046724829553723e-35,1.9850633,12.7025795,0.6648648648648648,0.10399310542947429,ISC/EB
AAEL029004,2.6434425636937326e-35,1.6733464,12.701243,0.6918918918918919,0.12051134731399023,ISC/EB
AAEL019567,2.76955977294433e-35,1.717915,12.697417,0.6864864864864865,0.11016949152542373,ISC/EB
AAEL027903,2.8030274279698737e-35,1.8286737,12.696298,0.6918918918918919,0.11979316288422867,ISC/EB
AAEL019932,4.0372888203169366e-35,2.9819918,12.667523,0.5891891891891892,0.035191037058316575,ISC/EB
AAEL010012,4.057878738337546e-35,1.5366514,12.666945,0.8486486486486486,0.27449008905486927,ISC/EB
AAEL004699,4.711157464686286e-35,2.4118216,12.655049,0.6108108108108108,0.05386383223211721,ISC/EB
AAEL009351,4.7581092260238345e-35,1.1958455,12.654093,0.7837837837837838,0.18960068945705258,ISC/EB
AAEL003552,4.77582197444348e-35,1.5274267,12.653624,0.6810810810810811,0.11246768170066072,ISC/EB
AAEL001946,4.7958278721423256e-35,2.1210501,12.653118,0.6054054054054054,0.04898017810973858,ISC/EB
AAEL001261,5.100678608339039e-35,3.404552,12.6481,0.5945945945945946,0.045820166618787704,ISC/EB
AAEL008928,5.442267298582132e-35,1.5768871,12.642829,0.6972972972972973,0.12640045963803503,ISC/EB
AAEL006792,6.06680064206171e-35,2.9242184,12.6341095,0.5837837837837838,0.03174375179546107,ISC/EB
AAEL004613,8.054846328344499e-35,1.7083303,12.611618,0.6810810810810811,0.12395863257684574,ISC/EB
AAEL025362,8.872653249187834e-35,1.5539471,12.603819,0.8324324324324325,0.2516518241884516,ISC/EB
AAEL023756,9.062080582755589e-35,1.6597064,12.601978,0.6864864864864865,0.12280953748922724,ISC/EB
AAEL018120,1.208102698010895e-34,1.4163085,12.579106,0.745945945945946,0.154409652398736,ISC/EB
AAEL006400,1.2693015857826608e-34,2.8271744,12.575027,0.6,0.058891123240448144,ISC/EB
AAEL025818,1.3908021677306718e-34,3.56,12.567626,0.572972972972973,0.02700373455903476,ISC/EB
AAEL012731,1.944843979783396e-34,1.1058877,12.54091,0.7675675675675676,0.17825337546681988,ISC/EB
AAEL020615,2.138756878504266e-34,3.0706027,12.533201,0.5891891891891892,0.043091065785693765,ISC/EB
AAEL021255,2.2843630946497954e-34,3.0854228,12.527804,0.5837837837837838,0.036340132145935074,ISC/EB
AAEL006158,2.652794896445763e-34,1.2265586,12.515763,0.7675675675675676,0.18730249928181558,ISC/EB
AAEL020830,2.7087336306363347e-34,2.350928,12.513905,0.6,0.047400172364263145,ISC/EB
AAEL007042,2.7087336306363347e-34,1.7002513,12.51376,0.6810810810810811,0.11850043091065786,ISC/EB
AAEL020002,2.8673741265229015e-34,2.972542,12.509067,0.5837837837837838,0.03504740017236426,ISC/EB
AAEL008262,2.8994162310727006e-34,2.706356,12.507839,0.5945945945945946,0.053720195346164894,ISC/EB
